Time (ms),Voltage (V)
0.0,4.390392773216956
0.0014999999999787406,4.3465987121189
0.002999999999985903,4.390392773216956
0.004499999999993065,4.390392773216956
0.0059999999999860165,4.390392773216956
0.007499999999993179,4.390392773216956
0.00899999999998613,4.390392773216956
0.010499999999993292,4.390392773216956
0.012000000000000455,4.390392773216956
0.013499999999993406,4.390392773216956
0.014999999999986358,4.390392773216956
0.01649999999999352,4.390392773216956
0.01799999999998647,4.390392773216956
0.019499999999993634,4.390392773216956
0.020999999999986585,4.390392773216956
0.022499999999993747,4.390392773216956
0.02400000000000091,4.390392773216956
0.02549999999999386,4.390392773216956
0.027000000000001023,4.390392773216956
0.028499999999993975,4.390392773216956
0.029999999999986926,4.390392773216956
0.03149999999999409,4.390392773216956
0.03299999999998704,4.390392773216956
0.0344999999999942,4.390392773216956
0.03599999999998715,4.390392773216956
0.037499999999994316,4.390392773216956
0.03900000000000148,4.390392773216956
0.04049999999999443,4.390392773216956
0.04200000000000159,4.390392773216956
0.04349999999998033,4.390392773216956
0.044999999999987494,4.390392773216956
0.04649999999999466,4.390392773216956
0.04799999999998761,4.390392773216956
0.04949999999999477,4.390392773216956
0.05099999999998772,4.390392773216956
0.052499999999994884,4.390392773216956
0.054000000000002046,4.390392773216956
0.055499999999995,4.390392773216956
0.05699999999998795,4.390392773216956
0.0584999999999809,4.390392773216956
0.05999999999998806,4.390392773216956
0.061499999999995225,4.390392773216956
0.06299999999998818,4.390392773216956
0.06449999999999534,4.390392773216956
0.06599999999998829,4.390392773216956
0.06749999999999545,4.390392773216956
0.06900000000000261,4.390392773216956
0.07049999999998136,4.390392773216956
0.07199999999998852,4.390392773216956
0.07349999999998147,4.390392773216956
0.07499999999998863,4.390392773216956
0.0764999999999958,4.390392773216956
0.07799999999998875,4.390392773216956
0.07949999999999591,4.390392773216956
0.08099999999998886,4.390392773216956
0.08249999999999602,4.390392773216956
0.08400000000000318,4.390392773216956
0.08549999999998192,4.390392773216956
0.08699999999998909,4.390392773216956
0.08849999999999625,4.390392773216956
0.0899999999999892,4.390392773216956
0.09149999999999636,4.390392773216956
0.09299999999998931,4.390392773216956
0.09449999999999648,4.390392773216956
0.09600000000000364,4.390392773216956
0.09749999999999659,4.390392773216956
0.09899999999998954,4.390392773216956
0.10049999999998249,4.390392773216956
0.10199999999998965,4.390392773216956
0.10349999999999682,4.390392773216956
0.10499999999998977,4.390392773216956
0.10649999999999693,4.390392773216956
0.10799999999998988,4.390392773216956
0.10949999999999704,4.390392773216956
0.1110000000000042,4.390392773216956
0.11249999999998295,4.390392773216956
0.11399999999999011,4.390392773216956
0.11549999999998306,4.390392773216956
0.11699999999999022,4.390392773216956
0.11849999999999739,4.390392773216956
0.11999999999999034,4.390392773216956
0.1214999999999975,4.390392773216956
0.12299999999999045,4.390392773216956
0.12449999999999761,4.390392773216956
0.12599999999999056,4.390392773216956
0.12749999999998352,4.390392773216956
0.12899999999999068,4.390392773216956
0.13049999999998363,4.390392773216956
0.1319999999999908,4.390392773216956
0.13349999999999795,4.390392773216956
0.1349999999999909,4.390392773216956
0.13649999999999807,4.390392773216956
0.13799999999999102,4.390392773216956
0.13949999999999818,4.390392773216956
0.14099999999999113,4.390392773216956
0.14249999999998408,4.390392773216956
0.14399999999999125,4.390392773216956
0.1454999999999842,4.390392773216956
0.14699999999999136,4.390392773216956
0.14849999999999852,4.390392773216956
0.14999999999999147,4.390392773216956
0.15149999999999864,4.390392773216956
0.1529999999999916,0.0028992584002197333
0.15449999999998454,0.0028992584002197333
0.1559999999999917,0.0028992584002197333
0.15749999999998465,0.0028992584002197333
0.15899999999999181,0.0028992584002197333
0.16049999999999898,0.0028992584002197333
0.16199999999999193,0.0028992584002197333
0.1634999999999991,0.0028992584002197333
0.16499999999999204,0.0028992584002197333
0.1664999999999992,0.0028992584002197333
0.16799999999999216,0.0028992584002197333
0.1694999999999851,0.0028992584002197333
0.17099999999999227,0.0028992584002197333
0.17249999999998522,0.0028992584002197333
0.17399999999999238,0.0028992584002197333
0.17549999999999955,0.0028992584002197333
0.1769999999999925,0.0028992584002197333
0.17849999999999966,0.0028992584002197333
0.1799999999999926,0.0028992584002197333
0.18149999999998556,0.0028992584002197333
0.18299999999999272,0.0028992584002197333
0.18449999999998568,0.0028992584002197333
0.18599999999999284,0.0028992584002197333
0.1874999999999858,0.0028992584002197333
0.18899999999999295,0.0028992584002197333
0.1905000000000001,0.0028992584002197333
0.19199999999999307,0.0028992584002197333
