Time (ns),Voltage (V)
0.0,-5.0
3213.0584615384614,5.0
6426.116923076923,4.960936307870724
9639.175384615384,5.0
12852.233846153846,5.0
16065.292307692309,5.0
19278.35076923077,5.0
22491.40923076923,5.0
25704.46769230769,5.0
28917.526153846156,5.0
32130.58461538461,5.0
35343.64307692308,5.0
38556.70153846154,5.0
41769.76,5.0
44982.81846153846,5.0
48195.876923076925,5.0
51408.93538461538,5.0
54621.99384615384,5.0
57835.05230769231,5.0
61048.11076923077,5.0
64261.16923076923,5.0
67474.22769230769,5.0
70687.28615384616,5.0
73900.34461538462,5.0
77113.40307692307,5.0
80326.46153846153,5.0
83539.51999999999,5.0
86752.57846153846,5.0
89965.63692307692,5.0
93178.69538461538,5.0
96391.75384615384,4.960936307870724
99604.81230769232,5.0
102817.87076923077,5.0
106030.92923076922,5.0
109243.98769230768,5.0
112457.04615384615,5.0
115670.1046153846,5.0
118883.16307692308,5.0
122096.22153846154,5.0
125309.28,5.0
128522.33846153846,5.0
131735.3969230769,5.0
134948.45538461537,5.0
138161.51384615383,5.0
141374.57230769232,5.0
144587.63076923075,5.0
147800.68923076923,5.0
151013.7476923077,5.0
154226.80615384615,5.0
157439.8646153846,5.0
160652.92307692306,5.0
163865.98153846152,5.0
167079.03999999998,5.0
170292.09846153847,5.0
173505.15692307692,5.0
176718.21538461538,5.0
179931.27384615384,5.0
183144.3323076923,5.0
186357.39076923075,5.0
189570.4492307692,5.0
192783.5076923077,5.0
195996.56615384616,5.0
199209.62461538464,5.0
202422.68307692307,5.0
205635.74153846156,5.0
208848.8,5.0
212061.85846153845,5.0
215274.9169230769,5.0
218487.97538461536,5.0
221701.03384615385,5.0
224914.0923076923,5.0
228127.1507692308,5.0
231340.2092307692,5.0
234553.26769230768,5.0
237766.3261538461,5.0
240979.3846153846,5.0
244192.44307692308,5.0
247405.50153846157,5.0
250618.56,5.0
253831.61846153848,5.0
257044.6769230769,5.0
260257.73538461537,5.0
263470.7938461538,5.0
266683.8523076923,5.0
269896.91076923074,5.0
273109.9692307692,5.0
276323.02769230766,5.0
279536.0861538461,5.0
282749.14461538463,5.0
285962.2030769231,5.0
289175.26153846155,5.0
292388.32,5.0
295601.37846153846,5.0
298814.4369230769,5.0
302027.4953846154,5.0
305240.55384615384,4.960936307870724
308453.6123076923,5.0
311666.67076923075,5.0
314879.7292307692,5.0
318092.78769230767,5.0
321305.8461538461,5.0
324518.9046153846,5.0
327731.96307692304,5.0
330945.0215384615,5.0
334158.08,5.0
337371.1384615385,5.0
340584.19692307693,5.0
343797.2553846154,5.0
347010.31384615385,5.0
350223.3723076923,5.0
353436.4307692308,5.0
356649.4892307692,5.0
359862.5476923077,5.0
363075.6061538461,5.0
366288.6646153846,5.0
369501.7230769231,5.0
372714.7815384615,5.0
375927.84,5.0
379140.8984615384,5.0
382353.9569230769,5.0
385567.0153846154,5.0
388780.07384615386,5.0
391993.1323076923,5.0
395206.1907692308,5.0
398419.2492307692,5.0
401632.3076923077,4.960936307870724
404845.36615384615,5.0
408058.4246153846,4.960936307870724
411271.4830769231,5.0
414484.5415384615,5.0
417697.6,5.0
420910.6584615384,5.0
424123.7169230769,5.0
427336.77538461535,5.0
430549.8338461538,5.0
433762.89230769227,5.0
436975.9507692307,5.0
440189.0092307693,5.0
443402.0676923077,5.0
446615.12615384615,5.0
449828.1846153846,5.0
453041.2430769231,5.0
456254.3015384615,5.0
459467.36,5.0
462680.4184615384,5.0
465893.4769230769,5.0
469106.53538461536,5.0
472319.5938461538,5.0
475532.6523076923,5.0
478745.71076923073,5.0
481958.7692307692,5.0
485171.8276923077,5.0
488384.88615384616,5.0
491597.9446153846,5.0
494811.0030769231,5.0
498024.0615384616,5.0
501237.12,5.0
504450.17846153845,5.0
507663.2369230769,5.0
510876.29538461537,4.960936307870724
514089.3538461538,5.0
517302.4123076923,5.0
520515.47076923074,5.0
523728.5292307692,5.0
526941.5876923077,5.0
530154.6461538462,5.0
533367.7046153846,5.0
536580.7630769231,5.0
539793.8215384615,5.0
543006.88,5.0
546219.9384615384,5.0
549432.9969230769,5.0
552646.0553846153,5.0
555859.1138461538,5.0
559072.1723076922,5.0
562285.2307692308,5.0
565498.2892307693,5.0
568711.3476923077,5.0
571924.4061538462,5.0
575137.4646153846,5.0
578350.5230769231,5.0
581563.5815384615,5.0
584776.64,5.0
587989.6984615384,5.0
591202.7569230769,5.0
594415.8153846153,5.0
597628.8738461538,5.0
600841.9323076922,5.0
604054.9907692308,5.0
607268.0492307692,5.0
610481.1076923077,5.0
613694.1661538461,4.960936307870724
616907.2246153846,5.0
620120.2830769231,4.960936307870724
623333.3415384615,4.960936307870724
626546.4,5.0
629759.4584615384,5.0
632972.5169230769,5.0
636185.5753846153,5.0
639398.6338461539,5.0
642611.6923076923,5.0
645824.7507692308,5.0
649037.8092307692,5.0
652250.8676923077,5.0
655463.9261538461,5.0
658676.9846153846,5.0
661890.043076923,5.0
665103.1015384615,5.0
668316.1599999999,5.0
671529.2184615384,5.0
674742.276923077,5.0
677955.3353846153,5.0
681168.3938461539,5.0
684381.4523076923,5.0
687594.5107692308,5.0
690807.5692307692,5.0
694020.6276923077,5.0
697233.6861538461,5.0
700446.7446153846,4.960936307870724
703659.803076923,5.0
706872.8615384615,4.960936307870724
710085.9199999999,5.0
713298.9784615384,5.0
716512.0369230768,5.0
719725.0953846154,5.0
722938.1538461539,5.0
726151.2123076923,5.0
729364.2707692308,5.0
732577.3292307692,5.0
735790.3876923077,5.0
739003.4461538461,5.0
742216.5046153846,5.0
745429.563076923,5.0
748642.6215384615,5.0
751855.6799999999,5.0
755068.7384615385,5.0
758281.7969230769,5.0
761494.8553846154,5.0
764707.9138461538,5.0
767920.9723076923,5.0
771134.0307692308,5.0
774347.0892307692,5.0
777560.1476923077,5.0
780773.2061538461,5.0
783986.2646153846,5.0
787199.323076923,5.0
790412.3815384615,5.0
793625.44,5.0
796838.4984615385,5.0
800051.5569230769,5.0
803264.6153846154,5.0
806477.6738461538,5.0
809690.7323076923,5.0
812903.7907692307,5.0
816116.8492307692,5.0
819329.9076923076,5.0
822542.9661538461,5.0
825756.0246153846,5.0
828969.083076923,5.0
832182.1415384616,5.0
835395.2,5.0
838608.2584615385,5.0
841821.3169230769,5.0
845034.3753846154,5.0
848247.4338461538,5.0
851460.4923076923,5.0
854673.5507692307,5.0
857886.6092307692,5.0
861099.6676923076,5.0
864312.7261538461,5.0
867525.7846153845,5.0
870738.843076923,5.0
873951.9015384614,5.0
877164.96,5.0
880378.0184615385,5.0
883591.0769230769,5.0
886804.1353846154,5.0
890017.1938461538,5.0
893230.2523076923,5.0
896443.3107692307,5.0
899656.3692307692,5.0
902869.4276923076,5.0
906082.486153846,5.0
909295.5446153844,5.0
912508.603076923,5.0
915721.6615384616,5.0
918934.72,5.0
922147.7784615384,5.0
925360.8369230768,5.0
928573.8953846154,5.0
931786.9538461538,5.0
935000.0123076924,5.0
938213.0707692308,5.0
941426.1292307692,5.0
944639.1876923076,5.0
947852.2461538462,5.0
951065.3046153844,5.0
954278.3630769232,5.0
957491.4215384616,5.0
960704.48,5.0
963917.5384615384,5.0
967130.5969230768,5.0
970343.6553846152,5.0
973556.7138461538,5.0
976769.7723076924,5.0
979982.8307692308,5.0
983195.8892307692,5.0
986408.9476923076,5.0
989622.0061538462,5.0
992835.0646153846,5.0
996048.1230769232,5.0
999261.1815384616,5.0
1002474.24,5.0
1005687.2984615384,5.0
1008900.3569230768,5.0
1012113.4153846152,5.0
1015326.4738461538,5.0
1018539.5323076922,5.0
1021752.5907692309,5.0
1024965.6492307693,5.0
1028178.7076923077,5.0
1031391.7661538462,5.0
1034604.8246153846,5.0
1037817.8830769232,5.0
