Time (ns),Voltage (V)
0.0,5.0
1645.0293027333837,5.0
3290.058605466767,5.0
4935.08790820015,5.0
6580.117210933534,5.0
8225.146513666918,5.0
9870.1758164003,5.0
11515.205119133683,5.0
13160.234421867068,5.0
14805.26372460045,5.0
16450.293027333835,5.0
18095.322330067214,5.0
19740.3516328006,5.0
21385.380935533984,5.0
23030.41023826737,5.0
24675.439541000756,5.0
26320.468843734136,5.0
27965.49814646752,5.0
29610.5274492009,5.0
31255.556751934288,5.0
32900.58605466767,5.0
34545.61535740105,5.0
36190.64466013444,5.0
37835.67396286782,5.0
39480.7032656012,5.0
41125.73256833458,5.0
42770.76187106797,5.0
44415.79117380136,5.0
46060.82047653474,5.0
47705.84977926812,5.0
49350.87908200151,5.0
50995.90838473489,5.0
52640.93768746827,5.0
54285.96699020165,5.0
55930.99629293504,5.0
57576.02559566842,5.0
59221.0548984018,5.0
60866.08420113519,5.0
62511.113503868575,5.0
64156.14280660196,5.0
65801.17210933534,5.0
67446.20141206872,5.0
69091.2307148021,5.0
70736.26001753549,5.0
72381.28932026887,5.0
74026.31862300225,5.0
75671.34792573564,5.0
77316.37722846902,5.0
78961.4065312024,5.0
80606.43583393579,5.0
82251.46513666917,5.0
83896.49443940255,5.0
85541.52374213593,5.0
87186.55304486932,5.0
88831.58234760271,5.0
90476.6116503361,5.0
92121.64095306948,5.0
93766.67025580286,5.0
95411.69955853625,5.0
97056.72886126964,5.0
98701.758164003,5.0
100346.7874667364,5.0
101991.81676946978,5.0
103636.84607220316,5.0
105281.87537493654,5.0
106926.90467766993,5.0
108571.93398040332,5.0
110216.96328313668,5.0
111861.99258587007,5.0
113507.02188860346,5.0
115152.05119133684,5.0
116797.08049407022,5.0
118442.1097968036,5.0
120087.139099537,4.960936307870724
121732.16840227036,5.0
123377.19770500375,5.0
125022.22700773716,5.0
126667.25631047052,5.0
128312.28561320392,5.0
129957.3149159373,5.0
131602.34421867068,5.0
133247.37352140405,5.0
134892.40282413745,5.0
136537.43212687082,5.0
138182.4614296042,5.0
139827.49073233758,5.0
141472.52003507098,5.0
143117.54933780438,5.0
144762.57864053774,5.0
146407.60794327114,5.0
148052.6372460045,5.0
149697.6665487379,5.0
151342.69585147128,5.0
152987.72515420467,5.0
154632.75445693804,5.0
156277.78375967144,5.0
157922.8130624048,5.0
159567.8423651382,5.0
161212.87166787157,5.0
162857.90097060497,5.0
164502.93027333834,5.0
166147.9595760717,5.0
167792.9888788051,5.0
169438.0181815385,5.0
171083.04748427187,5.0
172728.07678700527,5.0
174373.10608973863,5.0
176018.13539247203,5.0
177663.16469520543,5.0
179308.1939979388,5.0
180953.2233006722,5.0
182598.2526034056,5.0
184243.28190613896,5.0
185888.31120887236,5.0
