mean_one,std_one,std_zero,var_one,var_zero,skew_one,skew_zero,kurt_one,kurt_zero,rms_one,rms_zero,en_one,en_zero,max_one,max_zero,min_one,min_zero,mse_one,cos_one,cos_zero,msg_size,char_len,label
4.6529606711,0.0322637890,0.0155841929,0.0010409521,0.0002428671,-56.6780716192,45.3549157030,3855.1997528373,3297.6295879460,4.6530725288,0.0156599854,21.6510839586,0.0002452351,4.8292489395,1.2312692648,2.0210882900,-0.2165222168,1.8315435295,0.9999759605,0.0982667031,medium,44,B
4.4046920506,0.0230606922,0.0764323658,0.0005317955,0.0058419065,-12.8176546678,-63.9964152659,1272.3010425403,4191.7362173064,4.4047524171,0.0764381854,19.4018438562,0.0058427962,5.0000000000,1.4944914090,1.7139194922,-5.0000000000,1.2208763222,0.9999862951,0.0123395029,large,174,A
4.6505588739,0.0207912893,0.0125064398,0.0004322777,0.0001564110,-22.9753234761,-5.8594518467,903.4141605342,80.2264012546,4.6506053495,0.0125085795,21.6281301171,0.0001564646,4.8730430006,0.0466933195,3.7322611164,-0.3042602539,1.8244415495,0.9999900065,-0.0184955444,small,13,B
4.6507566262,0.0119671903,1.7559297290,0.0001432136,3.0832892133,-2.9478794675,-2.0286885297,31.0979471679,2.1157750187,4.6507720230,1.8969215317,21.6296804099,3.5983112973,4.8730430006,0.6169316691,4.3903927732,-5.0000000000,1.8246866769,0.9999966894,-0.3783237099,medium,44,A
4.6507983935,0.0228451739,0.9928136989,0.0005219020,0.9856790408,-46.1826440114,-4.6208052070,3292.8677910054,19.3595555346,4.6508545020,1.0138445941,21.6304475990,1.0278808610,4.8730430006,1.0995818964,2.7231666005,-5.0000000000,1.8251782019,0.9999879359,-0.2026255477,medium,44,B
4.4335858324,0.0089504809,0.0078238505,0.0000801111,0.0000612126,17.1077047184,-5.3070293197,1144.3397226438,27.3782648999,4.4335948669,0.0079640954,19.6567634440,0.0000634268,4.8730430006,0.0466933195,4.2149113437,-0.0848388672,1.2850969504,0.9999979622,0.1868400683,small,13,A
4.6497575454,0.0455870330,0.0128904177,0.0020781776,0.0001661629,-48.5795928850,-4.9765518716,2742.0234438950,62.1310156009,4.6499810117,0.0129053559,21.6223234089,0.0001665482,4.9609363079,0.0466933195,1.9333475753,-0.3042602539,1.8239236090,0.9999519425,-0.0481009461,small,13,B
4.6509088803,0.0252086913,0.0116017962,0.0006354781,0.0001346017,-46.2563280047,-7.5774969967,2802.4543046023,151.8667475049,4.6509771975,0.0116034847,21.6315888913,0.0001346409,4.8292489395,0.0466933195,3.1180761132,-0.3482055664,1.8255902811,0.9999853112,0.0170593801,small,13,B
4.3889339504,0.0097694307,0.0099458612,0.0000954418,0.0000989202,-0.1916265480,-44.2827684798,429.5490105237,2899.7477329836,4.3889448234,0.0101720987,19.2628366630,0.0001034716,5.0000000000,0.0906399731,3.6884670553,-0.6991577148,1.1858725902,0.9999975226,0.2097315085,medium,44,A
4.3962931559,0.0289228870,1.5242550450,0.0008365334,2.3233534422,-43.2747185327,-2.6013166212,2651.1940730108,4.7672744655,4.3963882957,1.6093921535,19.3282300463,2.5901431039,4.4343394269,0.0906399731,2.6354258858,-5.0000000000,1.2026952171,0.9999783596,-0.3209390912,small,13,A
4.6513278032,0.0239428241,0.1724340946,0.0005732588,0.0297335170,-62.7129010079,-28.7291517236,5870.8179278872,829.7907584375,4.6513894259,0.1725171560,21.6354235915,0.0297621691,4.8730430006,1.6261787774,1.7578661458,-5.0000000000,1.8266600905,0.9999867518,-0.0310274477,large,174,B
4.6510187174,0.0124813372,0.0139425383,0.0001557838,0.0001943944,-1.9552091342,9.6400768132,8.7224117636,520.1343622796,4.6510354647,0.0139426034,21.6321308935,0.0001943962,4.7415082247,0.5731376080,4.6098208563,-0.1725769043,1.8254073586,0.9999963992,0.0030552599,small,13,B
4.6517331186,0.0294111808,0.0181449096,0.0008650176,0.0003292377,-75.5822432196,45.6733783876,7043.9660314973,3461.2752183076,4.6518260956,0.0181535500,21.6394860238,0.0003295514,4.8292489395,1.5822321238,1.7578661458,-0.2165222168,1.8280474414,0.9999800128,0.0308495755,medium,44,B
4.6521065996,0.0158029915,0.3985239145,0.0002497345,0.1588213104,-53.9729864948,-12.3631907073,7276.9890412757,151.2137483115,4.6521334406,0.3997198598,21.6423455488,0.1597759664,4.8292489395,1.3629566332,1.8456068606,-5.0000000000,1.8284419913,0.9999942304,-0.0772979023,medium,44,B
4.3915900656,0.0142891762,0.0141613116,0.0002041806,0.0002005427,-55.0369636698,40.4761316629,6486.1267212486,4843.7289923755,4.3916133123,0.0142836686,19.2862674848,0.0002040232,4.8730430006,1.3629566332,2.7669606616,-0.6114196777,1.1917730519,0.9999947066,0.1306103130,medium,44,A
4.6507505455,0.0180650822,0.0150878896,0.0003263472,0.0002276444,-59.3115915790,27.6363844686,7665.2108915307,2543.9149048444,4.6507856308,0.0150884379,21.6298069837,0.0002276610,4.8730430006,1.6261787774,1.6701254311,-0.3042602539,1.8248533834,0.9999924560,0.0085244823,large,174,B
4.6510402934,0.0126284837,0.0110089859,0.0001594786,0.0001211978,-1.5569761419,-3.8016779529,12.9370153578,14.4886571109,4.6510574378,0.0110090977,21.6323352896,0.0001212002,4.7853022858,0.0028992584,4.5660267953,-0.1287841797,1.8254693530,0.9999963139,0.0045064276,small,13,B
4.6518874219,0.0144485278,0.4158194624,0.0002087600,0.1729058253,-40.9533574166,-11.8466753960,6876.0625532688,138.4886567139,4.6519098600,0.4172315458,21.6402653457,0.1740821628,4.8292489395,0.9680471206,1.8016602069,-5.0000000000,1.8278083614,0.9999951766,-0.0822032203,medium,44,B
4.6491435265,0.0284208525,0.1021040957,0.0008077449,0.0104252464,-57.7154621235,-48.1437987482,4627.4968155779,2362.5592125961,4.6492303960,0.1021040986,21.6153432749,0.0104252469,4.8292489395,1.6261787774,1.8016602069,-5.0000000000,1.8209960000,0.9999813153,0.0002378346,large,174,A
4.3952315180,0.0170334952,0.0111142316,0.0002901400,0.0001235261,-30.1045404455,35.5278461256,3921.5430354962,6611.2038031335,4.3952645241,0.0113209122,19.3183502364,0.0001281631,5.0000000000,1.5384380627,2.0210882900,-0.6552124023,1.1998222179,0.9999924905,0.1902097646,large,174,A
4.6518623180,0.0276740154,1.2137662221,0.0007658511,1.4732284419,-79.8145170045,-3.6013994232,8087.4679761603,10.9716583513,4.6519446339,1.2536996394,21.6405888768,1.5717627858,4.8292489395,0.5731376080,1.7139194922,-5.0000000000,1.8282975780,0.9999823051,-0.2503803912,medium,44,B
4.4336971104,0.0168130222,0.0081682498,0.0002826777,0.0000667203,-53.0388369325,-7.5092873055,6792.9224207799,982.1830442557,4.4337289886,0.0083933568,19.6579527441,0.0000704484,5.0000000000,0.4853968932,2.5037385174,-0.4797363281,1.2855518158,0.9999928101,0.2300435583,medium,44,A
4.6516701780,0.0185336818,0.0141684466,0.0003434974,0.0002007449,-61.9741404797,38.5417679092,7959.9198819070,3317.9795304147,4.6517070998,0.0142203042,21.6383789420,0.0002022171,4.8730430006,1.4944914090,1.7139194922,-0.2165222168,1.8273557674,0.9999920627,0.0853237894,large,174,B
4.6507869626,0.0172347982,2.4666904212,0.0002970383,6.0845616340,-18.7014908728,-0.3286148268,862.6812316435,-1.8919556119,4.6508188967,3.2362266335,21.6301164096,10.4731628232,4.9169896542,0.0906399731,3.8639484848,-5.0000000000,1.8249224565,0.9999931337,-0.6473276092,small,13,B
4.6503906535,0.0422099860,0.0210954740,0.0017816829,0.0004450190,-60.1087738282,33.8919238026,3991.5968913135,2072.0978219752,4.6505822123,0.0211039423,21.6279149130,0.0004453764,4.9169896542,1.2312692648,1.8456068606,-0.3482055664,1.8253366000,0.9999588097,-0.0283263044,small,13,B
4.6517198436,0.0175332551,0.1800117564,0.0003074150,0.0324042324,-61.8036294314,-27.5631678604,7969.8253715534,762.1293076883,4.6517528867,0.1800968259,21.6388049188,0.0324348667,4.8730430006,1.4067506943,1.7578661458,-5.0000000000,1.8274539507,0.9999928966,-0.0307324892,large,174,B
4.3969682994,0.0239287288,0.3860113424,0.0005725841,0.1490047564,-38.6837235263,-12.7865793897,3771.7095936883,161.7201514335,4.3970334101,0.3870304704,19.3339028097,0.1497925850,5.0000000000,1.5384380627,1.7139194922,-5.0000000000,1.2039120339,0.9999851921,-0.0725221555,large,174,A
4.4033949356,0.0273091531,0.2138281408,0.0007457898,0.0457224738,-28.8542017826,-23.2222916649,2450.2020225785,539.3216895830,4.4034796183,0.2139662189,19.3906327489,0.0457815428,5.0000000000,1.4944914090,1.7139194922,-5.0000000000,1.2182261738,0.9999807691,-0.0359198680,large,174,A
4.6510263849,0.0295711653,0.0134507679,0.0008744538,0.0001809232,-65.3724820738,24.7001308960,5487.8328992178,2177.7951856244,4.6511203905,0.0134591233,21.6329208868,0.0001811480,4.8730430006,1.4067506943,1.7139194922,-0.2165222168,1.8261467465,0.9999797886,0.0352308442,large,174,B
4.6512530777,0.0303344581,0.0125022988,0.0009201793,0.0001563075,-61.8103267127,28.2019581012,4928.8374340787,2987.5855658091,4.6513519940,0.0125269257,21.6350753719,0.0001569239,4.8730430006,1.3190099796,1.8016602069,-0.2165222168,1.8268050593,0.9999787339,0.0626734921,large,174,B
4.6513361098,0.0190638032,1.0516172622,0.0003634286,1.1058988662,-52.3400713548,-4.3125966642,5059.1551986034,16.6046524856,4.6513751768,1.0768257914,21.6352910349,1.1595537851,4.8292489395,1.0557878353,2.5914792322,-5.0000000000,1.8264727102,0.9999916010,-0.2151093671,medium,44,B
4.6511606968,0.0174628924,0.0148745084,0.0003049526,0.0002212510,-58.5931383354,37.1642857103,7717.8189637741,3441.9375875329,4.6511934791,0.0148849675,21.6336007803,0.0002215623,4.8730430006,1.5822321238,1.8016602069,-0.2165222168,1.8259401813,0.9999929519,0.0374810324,large,174,B
4.6499936542,0.0335861466,1.3807178390,0.0011280292,1.9063817510,-59.8210372539,-3.0183609807,4448.6746842249,7.1118725769,4.6501149462,1.4420572315,21.6235690129,2.0795290590,4.8730430006,1.0557878353,1.8456068606,-5.0000000000,1.8236108955,0.9999739163,-0.2885528547,medium,44,B
4.3925596336,0.0143230344,0.2372492626,0.0002051493,0.0562872126,-55.2995195254,-20.9078305137,9196.6683031584,437.0235172026,4.3925829854,0.2374302739,19.2947852840,0.0563731349,5.0000000000,1.4506973479,1.9333475753,-5.0000000000,1.1938917023,0.9999946838,-0.0390406430,large,174,A
4.4055369195,0.0250340500,2.4800108779,0.0006267037,6.1504539544,5.2383642446,-0.2601503380,105.3493025478,-1.9322921833,4.4056080458,3.2996289577,19.4093822529,10.8875512587,4.9169896542,0.0466933195,4.0833765679,-5.0000000000,1.2228385841,0.9999838555,-0.6596157948,small,13,A
4.6506632581,0.0276095882,0.0145909623,0.0007622894,0.0002128962,-61.9893653758,27.0653269759,5236.4551942012,2542.9529113155,4.6507452123,0.0145912193,21.6294310298,0.0002129037,4.8730430006,1.5384380627,1.6701254311,-0.2165222168,1.8250535262,0.9999823783,-0.0059358995,large,174,B
4.6519169691,0.0114577027,0.4204069747,0.0001312790,0.1767420244,-60.9032327171,-11.7274913708,11335.8536362632,135.5610265733,4.6519310793,0.4217118553,21.6404627668,0.1778408889,4.8730430006,0.3976561785,2.2843104343,-5.0000000000,1.8278107704,0.9999969668,-0.0786061045,medium,44,A
4.3940019866,0.0131768915,1.4949385360,0.0001736305,2.2348412264,1.1160324895,-2.6818723768,43.5876251021,5.1929260569,4.3940217442,1.5746054452,19.3074270889,2.4793823080,4.5660267953,0.0466933195,4.1271706290,-5.0000000000,1.1970139772,0.9999955035,-0.3140538815,small,13,A
4.6517450126,0.0261417434,0.9141407537,0.0006833907,0.8356533176,-77.4833051538,-5.0899566978,8018.0454366401,23.9163935023,4.6518184673,0.9303036235,21.6394150529,0.8654648319,4.8292489395,1.3629566332,1.8016602069,-5.0000000000,1.8278979698,0.9999842095,-0.1855954417,medium,44,B
4.4072343035,0.0222349116,0.0116507242,0.0004943913,0.0001357394,1.8127925811,-34.0666499081,24.6885625729,1526.9894469099,4.4072903917,0.0118065425,19.4242085970,0.0001393944,4.8292489395,0.0466933195,4.3465987121,-0.5674743652,1.2264621941,0.9999872738,0.1619292158,small,13,A
4.6520625534,0.0299886691,0.0102699402,0.0008993203,0.0001054717,-39.6965625269,-10.3230207799,1936.1908881902,255.2263192498,4.6521592107,0.0103278786,21.6425853214,0.0001066651,4.9609363079,0.0466933195,3.0741294595,-0.3482055664,1.8289724687,0.9999792231,0.1057748944,small,13,B
4.6516890771,0.0183683324,0.0147501131,0.0003373956,0.0002175658,-57.7504896527,40.2835738141,6847.6888889240,3626.1841359849,4.6517253428,0.0147766206,21.6385486653,0.0002183485,4.8730430006,1.5384380627,1.8016602069,-0.2165222168,1.8274007567,0.9999922038,0.0598710163,large,174,B
4.6496939216,0.0471951228,0.4583624465,0.0022273796,0.2100961323,-43.8032493970,-10.6934187265,2194.0151016573,112.7281100737,4.6499334344,0.4603555963,21.6218809441,0.2119272751,4.6975615711,1.5384380627,1.7578661458,-5.0000000000,1.8239010616,0.9999484911,-0.0929539114,medium,44,B
4.4192821991,0.0315822733,0.0181199241,0.0009974400,0.0003283316,-26.8346817770,49.6445598838,1383.1331136433,3250.9570733531,4.4193950486,0.0181981994,19.5310525957,0.0003311745,4.8292489395,1.1874752037,2.8109073153,-0.1287841797,1.2537900813,0.9999744650,0.0926500841,small,13,A
4.6516750581,0.0381260908,0.0220269161,0.0014535988,0.0004851850,-55.8412382697,49.7087539774,3541.4709136461,3327.8474396832,4.6518313001,0.0220559423,21.6395344448,0.0004864646,4.7415082247,1.4506973479,2.1965697195,-0.3042602539,1.8284790615,0.9999664128,0.0512866759,small,13,B
4.6509443525,0.0123773797,1.6107418654,0.0001531995,2.5944893570,-2.0240306240,-2.3731044036,9.2100135521,3.6327677096,4.6509608222,1.7149958893,21.6314365696,2.9412109004,4.7415082247,0.8803064058,4.6098208563,-5.0000000000,1.8252038431,0.9999964589,-0.3433423143,small,13,B
4.4086704354,0.0262835135,0.0119580567,0.0006908231,0.0001429951,-16.7498305057,40.5161077214,1359.7369844478,4865.2876831088,4.4087487830,0.0121200631,19.4370658315,0.0001468959,5.0000000000,1.3629566332,1.9333475753,-0.6991577148,1.2298409575,0.9999822291,0.1629567982,large,174,A
4.6501847372,0.0183673343,0.1736214628,0.0003373590,0.0301444124,-67.9715812170,-28.5933416605,8988.4676971229,820.6465117762,4.6502210107,0.1736625010,21.6245554487,0.0301586643,4.8292489395,1.6261787774,1.7578661458,-5.0000000000,1.8233361834,0.9999921996,-0.0217385435,large,174,A
4.6511855466,0.0195985969,0.0190950175,0.0003841050,0.0003646197,-40.4575143555,44.1017350497,2928.4101681175,3233.7727186347,4.6512268375,0.0190953000,21.6339110935,0.0003646305,4.8730430006,1.4944914090,2.9863887448,-0.2165222168,1.8260864862,0.9999911226,0.0054397585,medium,44,B
4.6503661870,0.0140124282,0.0135181278,0.0001963481,0.0001827398,-5.9573921556,-3.8352259856,131.5171077986,30.9462370917,4.6503872980,0.0135720675,21.6261020217,0.0001842010,4.7853022858,0.0906399731,4.2588579974,-0.2604675293,1.8236851872,0.9999954604,-0.0890664401,small,13,B
4.4328438581,0.0212632301,1.1556851952,0.0004521250,1.3356082704,-73.6548690520,-3.8376025406,8030.6838369933,12.7302908734,4.4328948550,1.1893982482,19.6505567953,1.4146681929,5.0000000000,1.2312692648,1.8894009217,-5.0000000000,1.2837873318,0.9999884958,-0.2364018644,medium,44,A
4.3502953607,0.0122675002,2.4911893241,0.0001504916,6.2060242487,2.9626531738,-0.1747904714,7.1627842310,-1.9694115918,4.3503126574,3.3781045466,18.9252202170,11.4115903280,4.4343394269,0.0466933195,4.3026520585,-5.0000000000,1.1032708363,0.9999960240,-0.6753997503,small,13,A
4.6515755463,0.0201383054,0.0159958978,0.0004055513,0.0002558687,-61.5889976297,33.1997790854,6426.8685248975,2691.0876912670,4.6516191390,0.0159961145,21.6375606142,0.0002558757,4.8730430006,1.4067506943,2.3282570879,-0.2165222168,1.8271620087,0.9999906285,0.0052052367,medium,44,B
4.3779905950,0.0210096973,0.0068179866,0.0004414074,0.0000464849,1.0370878471,-6.0439805312,44.0529120651,39.3555804830,4.3780410069,0.0070723696,19.1672430577,0.0000500184,4.8292489395,0.0466933195,4.1711172826,-0.0848388672,1.1625051304,0.9999884853,0.2657882411,small,13,A
4.6510454637,0.0168646144,0.1830019725,0.0002844152,0.0334897219,-54.8742213930,-27.0735073588,7508.4512699947,736.1809074315,4.6510760390,0.1831113572,21.6325083203,0.0335297691,4.8730430006,1.3629566332,1.8016602069,-5.0000000000,1.8256082601,0.9999934262,-0.0345597554,large,174,B
4.6496178871,0.0256028182,0.0087814056,0.0006555043,0.0000771131,-68.8935748349,66.3550557408,6886.5503058922,9974.5984436292,4.6496883766,0.0090686466,21.6196019999,0.0000822404,4.8292489395,1.4506973479,1.6701254311,-0.2165222168,1.8221239453,0.9999848399,0.2496896152,large,174,A
4.6523790675,0.0236257535,0.0114441281,0.0005581762,0.0001309681,-70.4692424780,3.5111897570,6865.5803219113,390.0560379026,4.6524390553,0.0114557350,21.6451891637,0.0001312339,4.8730430006,0.6608783227,2.0210882900,-0.1725769043,1.8294873184,0.9999871061,0.0450040974,medium,44,B
4.3977205433,0.0236039265,0.0124606963,0.0005571453,0.0001552690,-30.2080663115,15.2768262114,2781.2794318896,4833.3842215717,4.3977838876,0.0125770791,19.3405031224,0.0001581829,5.0000000000,1.6261787774,1.8016602069,-0.7868957520,1.2055475366,0.9999855963,0.1357258444,large,174,A
4.6510818035,0.0181506454,0.0144668213,0.0003294459,0.0002092889,-60.4578438412,37.2670655754,7086.8237836272,3389.1708745822,4.6511172194,0.0144841207,21.6328913885,0.0002097898,4.8730430006,1.4944914090,1.9771416364,-0.2165222168,1.8257514856,0.9999923855,0.0488601892,large,174,B
4.6513054687,0.0125750616,0.0216335368,0.0001581322,0.0004680099,-1.1200742108,38.8769499192,18.4018047742,2455.5757018154,4.6513224673,0.0216337217,21.6348006951,0.0004680179,4.8292489395,1.3190099796,4.5660267953,-0.3042602539,1.8261846018,0.9999963454,0.0041347719,small,13,B
4.6497607086,0.0314322870,2.0960404318,0.0009879887,4.3933854918,-47.6448785171,-1.2988761744,2824.7002515625,-0.3119226519,4.6498669482,2.3854886305,21.6212626356,5.6905560063,4.7853022858,1.6261787774,2.7231666005,-5.0000000000,1.8228419590,0.9999771521,-0.4774426183,small,13,B
4.6517735317,0.0241899677,0.3770448354,0.0005851545,0.1421628079,-68.8220089925,-13.0948505981,6580.6765189327,169.7227551545,4.6518364272,0.3780589590,21.6395821450,0.1429285765,4.8730430006,1.6261787774,1.8016602069,-5.0000000000,1.8278768356,0.9999864794,-0.0731963207,large,174,B
4.6508475349,0.0329713111,0.7452527890,0.0010871074,0.5554017196,-64.3910302178,-6.4068737894,4991.1871590702,39.0513645294,4.6509644054,0.7535160405,21.6314698999,0.5677864233,4.8730430006,0.5291909543,1.6701254311,-5.0000000000,1.8258761698,0.9999748718,-0.1476897345,medium,44,A
4.4155438121,0.0220550197,0.2336507283,0.0004864239,0.0545926628,-1.2255424898,-21.1915557322,77.0426857346,450.0795271028,4.4155988926,0.2338168549,19.4975135801,0.0546703217,5.0000000000,1.5822321238,2.9424420911,-5.0000000000,1.2449244205,0.9999875259,-0.0376894336,medium,44,A
4.3995217694,0.0239984321,0.0102636409,0.0005759247,0.0001053423,-28.6936564545,26.0984733769,2667.0151382696,5986.7787396080,4.3995872220,0.0104193964,19.3563677238,0.0001085638,5.0000000000,1.5384380627,1.7139194922,-0.7868957520,1.2095240460,0.9999851230,0.1722607303,large,174,A
4.6509881382,0.0297904943,0.0184258404,0.0008874736,0.0003395116,-68.3144319892,42.4968887570,6031.3706775845,2981.9409589986,4.6510835442,0.0184359093,21.6325781348,0.0003398828,4.8730430006,1.4944914090,1.8016602069,-0.2165222168,1.8260564230,0.9999794874,0.0330456782,medium,44,B
4.4269774602,0.0320863696,0.0129877117,0.0010295351,0.0001686807,-47.4425417131,24.6877380397,3375.7384864589,5395.5592385682,4.4270937383,0.0130862936,19.5991589678,0.0001712511,5.0000000000,1.4506973479,1.9333475753,-0.7868957520,1.2711077308,0.9999737349,0.1225140130,medium,44,A
4.4284271286,0.0162460772,0.3935284708,0.0002639350,0.1548646573,-14.5326695527,-12.5453727108,1640.3014009768,155.4727298366,4.4284569286,0.3945950685,19.6112307685,0.1557052681,5.0000000000,0.0906399731,2.2405163732,-5.0000000000,1.2736117196,0.9999932708,-0.0734760536,medium,44,A
4.3470743480,0.0057658135,0.0118802601,0.0000332446,0.0001411406,15.3542958016,-17.4757792939,462.8076824590,677.4562286090,4.3470781718,0.0118985236,18.8970886316,0.0001415749,4.5660267953,0.0466933195,4.3026520585,-0.5236816406,1.0963979348,0.9999991204,0.0553852432,small,13,A
4.6517844647,0.0133352049,0.0174768956,0.0001778277,0.0003054419,-35.0326913353,35.8069719226,5550.9299143566,2513.4824308053,4.6518035786,0.0174773354,21.6392765334,0.0003054573,4.7415082247,1.4067506943,2.1527756584,-0.1287841797,1.8274990666,0.9999958911,-0.0070941461,medium,44,B
4.4241054585,0.0192010995,0.4144114109,0.0003686822,0.1717368175,-4.6134056742,-11.8948161639,310.7850046833,139.6013729844,4.4241471257,0.4156739332,19.5730777901,0.1727848187,5.0000000000,0.9680471206,2.7231666005,-5.0000000000,1.2639817640,0.9999905819,-0.0778803886,medium,44,A
4.6519023055,0.0186510116,0.2722423859,0.0003478602,0.0741159167,-66.1762938702,-18.2029124758,8382.2894569445,330.5623266015,4.6519396944,0.2725877278,21.6405429202,0.0743040694,4.8730430006,1.4506973479,1.8016602069,-5.0000000000,1.8279877039,0.9999919627,-0.0503209608,large,174,B
4.6529153678,0.0132280560,0.0099396710,0.0001749815,0.0000987971,4.8749606296,-4.2481477279,130.4702014642,24.8478826454,4.6529341711,0.0099703620,21.6497964010,0.0000994081,4.9609363079,0.0906399731,4.5660267953,-0.1287841797,1.8305549738,0.9999959588,0.0784027155,small,13,B
4.6519688629,0.0159744850,0.4158607842,0.0002551842,0.1729401918,-79.6800277718,-11.8418718187,12915.2837875823,138.4202892742,4.6519962904,0.4172820318,21.6410694860,0.1741242941,4.8292489395,0.8363597522,1.7139194922,-5.0000000000,1.8280749906,0.9999941042,-0.0824641001,medium,44,B
4.6526876006,0.0157655455,0.0110999797,0.0002485524,0.0001232095,-32.4467363291,10.1013512157,2296.5186785075,995.3229106427,4.6527143112,0.0111348601,21.6477504615,0.0001239851,4.8730430006,0.8363597522,3.4690389721,-0.2165222168,1.8300122973,0.9999942591,0.0790902817,medium,44,B
4.6515148714,0.0338303865,0.0159158246,0.0011444950,0.0002533135,-72.2877024611,19.0433352491,5894.5628422905,1282.5847418758,4.6516378937,0.0159183441,21.6377350937,0.0002533937,4.7853022858,0.9241004669,1.8894009217,-0.3042602539,1.8277369426,0.9999735529,-0.0177913691,small,13,B
4.6512859448,0.0207748154,0.0116124684,0.0004315930,0.0001348494,-79.2592683982,73.7119273448,9341.8254396314,7997.5095151438,4.6513323396,0.0118433374,21.6348925335,0.0001402646,4.8730430006,1.2752159185,2.0210882900,-0.2165222168,1.8264052976,0.9999900255,0.1964870284,medium,44,A
4.6525870521,0.0132477228,0.4343452200,0.0001755022,0.1886557701,-59.9774610002,-11.3303164380,10065.8376947846,126.4889285452,4.6526059127,0.4358955319,21.6467417792,0.1900049148,4.8292489395,0.9680471206,2.1965697195,-5.0000000000,1.8296672356,0.9999959462,-0.0842649252,medium,44,B
4.6517207776,0.0237181071,0.7453920809,0.0005625486,0.5556093543,-67.5941346571,-6.4006145699,6645.0497040106,38.9932197477,4.6517812440,0.7538937169,21.6390687417,0.5683557363,4.8730430006,1.4506973479,1.9771416364,-5.0000000000,1.8277116093,0.9999870015,-0.1497556934,medium,44,B
4.4003053440,0.0252455390,0.0233567446,0.0006373372,0.0005455375,-21.2022118689,46.8675931289,1025.4208089212,3397.1598509223,4.4003777631,0.0234341799,19.3633244580,0.0005491608,4.4343394269,1.5384380627,3.2058168279,-0.6114196777,1.2113091874,0.9999835425,0.0812270234,small,13,A
4.3894427371,0.0200485502,0.0103506981,0.0004019444,0.0001071370,-70.2757414578,-10.1610478393,6398.6307979407,1636.8585453956,4.3894885222,0.0105274550,19.2676094863,0.0001108273,4.8730430006,0.6608783227,2.4597918638,-0.5674743652,1.1872874217,0.9999895694,0.1824781367,medium,44,A
4.6516874406,0.0148242696,1.1329695153,0.0002197590,1.2836199227,-10.0993109256,-3.9338441935,466.3280464210,13.4770221911,4.6517110619,1.1649625204,21.6384158035,1.3571376739,4.9609363079,0.2221747490,4.0833765679,-5.0000000000,1.8272786959,0.9999949220,-0.2327470332,small,13,B
4.6502028344,0.0320088534,0.0141752614,0.0010245667,0.0002009380,-54.3346667759,13.8012378534,3868.1739417639,839.0368148197,4.6503129967,0.0141764408,21.6254109677,0.0002009715,4.9609363079,0.7486190374,2.2843104343,-0.1287841797,1.8240722607,0.9999763108,-0.0128985450,small,13,B
4.6507616186,0.0223784817,0.3023395044,0.0005007964,0.0914091759,-69.8324883836,-16.3800154021,7625.6305157332,267.0277604154,4.6508154586,0.3028498074,21.6300844299,0.0917180059,4.8730430006,1.6261787774,1.6701254311,-5.0000000000,1.8250577468,0.9999884235,-0.0580273023,large,174,B
4.6502759256,0.0373912954,0.0351651752,0.0013981090,0.0012365895,-58.1121365574,35.5933292359,3804.4881128063,1493.7008389806,4.6504262486,0.0351664532,21.6264642933,0.0012366794,4.7853022858,1.5384380627,2.1965697195,-0.1725769043,1.8246431842,0.9999676754,-0.0085252777,small,13,B
4.4332407290,0.0207404016,0.9009481442,0.0004301643,0.8117075586,-95.8251366158,-5.1786385258,11396.7587782575,24.8210580563,4.4332892445,0.9161004151,19.6540535254,0.8392399706,5.0000000000,0.3976561785,1.8016602069,-5.0000000000,1.2846647141,0.9999890565,-0.1811252717,medium,44,A
4.4065098591,0.0305322314,0.7286017349,0.0009322172,0.5308604881,-33.8731605652,-6.5648321088,2611.8461072886,41.1180242470,4.4066156351,0.7363345857,19.4182613554,0.5421886221,4.9609363079,1.5822321238,1.7139194922,-5.0000000000,1.2252962854,0.9999759961,-0.1445453044,large,174,A
4.4023352434,0.0313419745,0.0109986404,0.0009823194,0.0001209701,-39.0315408145,19.7415135312,2929.1100252193,5135.0864115357,4.4024468099,0.0111534433,19.3815379142,0.0001243993,5.0000000000,1.6261787774,1.6701254311,-0.6552124023,1.2161253081,0.9999746581,0.1660305218,large,174,A
4.6517903515,0.0131813584,0.0139106465,0.0001737482,0.0001935061,2.4599519189,21.3276438140,86.7703980979,1166.0215638726,4.6518090269,0.0139280792,21.6393272223,0.0001939914,4.9609363079,0.7048249763,4.5660267953,-0.1287841797,1.8275109026,0.9999959854,0.0500167988,small,13,B
4.6520778843,0.0193997950,0.1799000872,0.0003763520,0.0323640414,-64.3882184446,-27.5628163995,7644.1745115054,762.7714986726,4.6521183340,0.1799797688,21.6422049933,0.0323927172,4.8730430006,1.5384380627,1.8456068606,-5.0000000000,1.8284909571,0.9999913051,-0.0297532151,large,174,B
4.3427734443,0.0487190154,0.0089788300,0.0023735425,0.0000806194,-41.2604994683,-4.3496236246,1938.3124005614,18.1086225493,4.3430467107,0.0090379212,18.8620547310,0.0000816840,4.7415082247,0.0466933195,1.8016602069,-0.0410461426,1.0897499986,0.9999370796,0.1141644944,small,13,A
4.3933075285,0.0140489195,0.1961856988,0.0001973721,0.0384888284,-39.2087258981,-25.3245041591,6305.0149440755,641.9967111189,4.3933299913,0.1962590514,19.3013484125,0.0385176152,5.0000000000,1.5822321238,1.6701254311,-5.0000000000,1.1955187241,0.9999948871,-0.0273380320,large,174,A
