mean_one,std_one,std_zero,var_one,var_zero,skew_one,skew_zero,kurt_one,kurt_zero,rms_one,rms_zero,en_one,en_zero,max_one,max_zero,min_one,min_zero,mse_one,cos_one,cos_zero,msg_size,char_len,label
3.2972832059,0.0184706003,0.0118683924,0.0003411631,0.0001408587,-27.3530455294,53.0116928260,2257.8395145105,6942.5016606078,3.2973349395,0.0121423055,10.8724177033,0.0001474356,3.8639484848,1.5822321238,1.7139194922,-0.5236816406,0.0003485440,0.9999843105,0.2112066719,large,174,C
3.2933914439,0.0090278336,0.0142363013,0.0000815018,0.0002026723,-28.9676679682,39.2981779129,3286.0795721034,3688.9304157718,3.2934038174,0.0142637653,10.8465087043,0.0002034550,3.6445204016,1.5384380627,2.5037385174,-0.3042602539,0.0001251748,0.9999962429,0.0620254742,medium,44,A
3.2981024439,0.0156264991,0.0194934336,0.0002441875,0.0003799940,-11.1717469361,14.9182338316,1223.7703039009,1180.2257692255,3.2981394631,0.0197487795,10.8777239180,0.0003900143,3.8200018311,1.5822321238,1.7139194922,-0.4797363281,0.0002477882,0.9999887757,-0.1602879497,large,174,D
3.2977047858,0.0134413254,0.0158050197,0.0001806692,0.0002497986,2.2981818581,-2.3700617363,24.1049556548,36.5676233278,3.2977321788,0.0161165637,10.8750375233,0.0002597436,3.4690389721,0.3099154637,2.9863887448,-0.4797363281,0.0001859372,0.9999916934,-0.1956723575,medium,44,D
3.3002251125,0.0188515085,0.0095703494,0.0003553794,0.0000915916,-2.3839064247,20.7512980903,50.0369715225,642.1183463553,3.3002789538,0.0100108488,10.8918411726,0.0001002171,3.3373516037,0.3537095248,2.9863887448,-0.0410461426,0.0003554300,0.9999836858,0.2933738341,small,13,F
3.2908232095,0.0106154705,0.0190266883,0.0001126882,0.0003620149,-3.6247085976,-1.1552414134,11.1385124177,-0.6654172768,3.2908403310,0.0206725307,10.8296300843,0.0004273535,3.2935575426,0.0028992584,3.2496108890,-0.0410461426,0.0001969017,0.9999947972,-0.3910132270,small,13,A
3.2947766798,0.0140147119,1.4406589495,0.0001964122,2.0754982089,-40.5648381889,-2.8349042182,4907.8380410304,6.0394590235,3.2948064863,1.5116792955,10.8557497821,2.2851742923,3.8200018311,1.4067506943,1.8016602069,-5.0000000000,0.0002236952,0.9999909535,-0.3029108175,medium,44,F
3.2976899897,0.0150632738,0.0145700670,0.0002269022,0.0002122869,-12.8540545754,59.8401738014,1538.2865932793,6674.7316518422,3.2977243928,0.0147542279,10.8749861706,0.0002176872,3.8639484848,1.6261787774,1.6701254311,-0.5236816406,0.0002322384,0.9999895676,0.1575056103,large,174,C
3.2941423449,0.0117099068,0.0197145322,0.0001371219,0.0003886628,-24.9151730905,27.5799094442,3115.2772532262,2145.0079611515,3.2941631579,0.0197240089,10.8515109106,0.0003890365,3.8200018311,1.4506973479,2.2405163732,-0.4797363281,0.0001714340,0.9999936819,-0.0309951645,medium,44,E
3.2941703184,0.0104205220,0.0186852461,0.0001085873,0.0003491384,-48.9012081319,21.0639372862,6974.1447119478,1729.2660163462,3.2941868001,0.0187670255,10.8516666739,0.0003522012,3.8200018311,1.5822321238,1.7139194922,-0.5236816406,0.0001425725,0.9999949967,-0.0932535707,large,174,F
3.3006567510,0.0161401489,0.0041050140,0.0002605044,0.0000168511,1.8336661336,-8.4035998555,1.3623314895,109.6103571570,3.3006962133,0.0048540059,10.8945954924,0.0000235614,3.3373516037,0.0466933195,3.2935575426,-0.0410461426,0.0002609357,0.9999880443,0.5336647344,small,13,F
3.2923699223,0.0129564107,0.0237878037,0.0001678686,0.0005658596,-7.3248274059,0.6405217792,4279.2064980769,701.5463618412,3.2923954158,0.0248880968,10.8398675741,0.0006194174,4.3026520585,1.6261787774,1.6701254311,-1.0063171387,0.0002260867,0.9999922569,-0.2940488682,large,174,E
3.2933296125,0.0144152335,0.0133175552,0.0002077990,0.0001773573,-47.3390250448,2.2698271256,4874.0766861486,942.3350260494,3.2933611608,0.0133238468,10.8462277357,0.0001775249,3.9077425459,0.9241004669,1.8894009217,-0.5674743652,0.0002522930,0.9999904206,0.0307275509,medium,44,A
3.2948876288,0.0142946662,0.0187277050,0.0002043375,0.0003507269,-55.6829332759,42.2006152876,5079.7748349411,3196.4704985769,3.2949186369,0.0187278292,10.8564888239,0.0003507316,3.3812982574,1.6261787774,1.8456068606,-0.0848388672,0.0002304738,0.9999905891,-0.0036431722,medium,44,B
3.2706691531,0.0219542650,0.0133728828,0.0004819898,0.0001788340,0.0833608121,2.6074570191,-1.9930509750,4.7988321063,3.2707428360,0.0388802231,10.6977586991,0.0015116718,3.2935575426,0.0028992584,3.2496108890,-0.0410461426,0.0013422883,0.9999774721,-0.9389876818,small,13,E
3.2674280273,0.0215766816,0.0119716606,0.0004655532,0.0001433207,0.3852481654,3.0780948356,-1.8515838510,7.4746678171,3.2674992681,0.0393630579,10.6765514669,0.0015494503,3.2935575426,0.0028992584,3.2496108890,-0.0410461426,0.0015264866,0.9999781972,-0.9526291285,small,13,E
3.2936597578,0.0180664486,0.0187793211,0.0003263966,0.0003526629,-63.8976766371,22.7340709403,5097.5624068828,1656.0317266203,3.2937093067,0.0189789745,10.8485209967,0.0003602015,3.5129856258,1.4506973479,1.6701254311,-0.2165222168,0.0003665952,0.9999849565,-0.1446677704,medium,44,C
3.2949505273,0.0113033282,0.0178133945,0.0001277652,0.0003173170,19.5875311565,23.5211175535,830.1600412674,1968.4318714783,3.2949699153,0.0178490701,10.8568267428,0.0003185893,3.8200018311,1.4506973479,2.9424420911,-0.4797363281,0.0001532624,0.9999941159,-0.0631939489,medium,44,F
3.2969964744,0.0147851848,0.0206253069,0.0002186017,0.0004254033,-20.5178438624,14.1015670590,2280.6121608919,1067.6042697464,3.2970296259,0.0211858689,10.8704043540,0.0004488410,3.8200018311,1.5384380627,1.6701254311,-0.4797363281,0.0002276229,0.9999899450,-0.2285134308,large,174,D
3.2982739848,0.0161225847,0.0131242522,0.0002599377,0.0001722460,-14.3153426388,57.9931422008,1515.7622040205,6490.6966370848,3.2983133897,0.0133646912,10.8788712164,0.0001786150,3.8639484848,1.6261787774,1.6701254311,-0.5236816406,0.0002629169,0.9999880530,0.1888321002,large,174,C
3.2989401412,0.0339022778,0.0291092221,0.0011493644,0.0008473468,-27.2984806948,29.0813273087,1085.5140581235,1174.2471777331,3.2991143386,0.0291183510,10.8841554195,0.0008478784,3.5129856258,1.3190099796,1.7578661458,-0.2604675293,0.0011504877,0.9999471987,-0.0250382963,small,13,D
3.2937292060,0.0060730140,0.0169873782,0.0000368815,0.0002885710,-2.0860987712,19.1289786821,2626.6755598938,2311.0361686110,3.2937348047,0.0169937331,10.8486889640,0.0002887870,3.9077425459,1.4506973479,2.5037385174,-0.5674743652,0.0000762044,0.9999983002,0.0273454718,medium,44,A
3.2930902429,0.0143902035,0.0139164199,0.0002070780,0.0001936667,-60.6739247633,4.2530843415,5647.1708555988,1232.9753596579,3.2931216840,0.0139166143,10.8446504259,0.0001936722,3.9077425459,1.0557878353,1.9333475753,-0.5674743652,0.0002548227,0.9999904525,-0.0052865540,medium,44,A
3.3023335721,0.0195303148,0.0078167794,0.0003814332,0.0000611020,5.0975671082,-36.6249154538,83.2160900757,1865.9552019728,3.3023913237,0.0082132686,10.9057884547,0.0000674578,3.7322611164,0.0466933195,3.2058168279,-0.4359436035,0.0003868788,0.9999825122,0.3069495699,small,13,B
3.2912449953,0.0182205866,0.0241525548,0.0003319898,0.0005833459,-5.1265360141,3.4931858821,1868.3891782298,823.6783826387,3.2912954302,0.0251537925,10.8326256091,0.0006327133,4.3026520585,1.6261787774,1.8016602069,-1.0063171387,0.0004086399,0.9999846763,-0.2793293196,large,174,E
3.2938724485,0.0120445336,0.0205755041,0.0001450708,0.0004233514,-48.6597473621,24.9528448035,3754.7786351799,1710.7196236762,3.2938944697,0.0208926272,10.8497407776,0.0004365019,3.5129856258,1.3629566332,2.3720511490,-0.1725769043,0.0001826177,0.9999933145,-0.1735713619,small,13,C
3.2926763229,0.0132801870,0.0237760550,0.0001763634,0.0005653008,-2.0008463480,4.9874771286,4305.8146498454,961.0739598157,3.2927031039,0.0245292740,10.8418937307,0.0006016853,4.3026520585,1.5822321238,1.6701254311,-0.9623718262,0.0002299996,0.9999918665,-0.2459084590,large,174,E
3.2678718702,0.0216574602,0.0129393232,0.0004690456,0.0001674261,0.3428237295,2.7449284207,-1.8824718905,5.5346320346,3.2679436356,0.0390389170,10.6794556056,0.0015240370,3.2935575426,0.0028992584,3.2496108890,-0.0410461426,0.0015012623,0.9999780396,-0.9434739187,small,13,E
3.2948384987,0.0087587913,0.0179212459,0.0000767164,0.0003211711,-29.4693394242,21.2307852205,4993.2730752348,1267.5401301926,3.2948501406,0.0180065444,10.8560374489,0.0003242356,3.3812982574,1.1435285501,1.7578661458,-0.0848388672,0.0001033575,0.9999964666,-0.0972200097,medium,44,B
3.2998057453,0.0174641312,0.0140546923,0.0003049959,0.0001975344,-9.3605059143,55.8689592528,982.8251454878,5695.8341520271,3.2998519592,0.0143324740,10.8890229525,0.0002054198,3.8639484848,1.6261787774,1.6701254311,-0.5236816406,0.0003050336,0.9999859952,0.1959258529,large,174,C
3.2840850763,0.0196229704,0.0243357394,0.0003850610,0.0005922282,-6.2955365266,4.8764738472,457.5735944795,343.0417236198,3.2841437010,0.0294698463,10.7855998491,0.0008684718,3.9077425459,1.4067506943,1.6701254311,-0.5674743652,0.0006383458,0.9999821491,-0.5639859260,large,174,A
3.2929395395,0.0173460937,0.0245178301,0.0003008870,0.0006011240,-23.1988262882,6.2423035499,3242.4785993310,460.4369768087,3.2929852259,0.0287557049,10.8437516977,0.0008268906,4.0833765679,1.6261787774,1.7578661458,-0.7431030273,0.0003507371,0.9999861262,-0.5225234671,large,174,G
3.3055656421,0.0195375151,0.0105102242,0.0003817145,0.0001104648,1.0121104384,-3.6586939456,-0.9749574411,11.5038615620,3.3056233797,0.0105127899,10.9271459284,0.0001105188,3.3373516037,0.0466933195,3.2496108890,-0.0410461426,0.0004126909,0.9999825335,0.0220919365,small,13,D
3.2945164996,0.0111908222,0.0182545660,0.0001252345,0.0003332292,-42.6324813577,24.4681627484,6527.6649013354,1988.6929216401,3.2945355061,0.0182600987,10.8539642008,0.0003334312,3.8639484848,1.5822321238,1.7139194922,-0.5674743652,0.0001553033,0.9999942309,-0.0246149245,large,174,F
3.2841635131,0.0188436865,0.0248009518,0.0003550845,0.0006150872,-4.0695333052,3.4691159341,208.9354244833,271.0935811041,3.2842175727,0.0304858193,10.7860850650,0.0009293852,3.8639484848,1.5384380627,1.8456068606,-0.5674743652,0.0006058788,0.9999835396,-0.5815310600,large,174,A
3.2948037949,0.0266256837,0.0230044483,0.0007089270,0.0005292046,-32.8265611628,32.8089496934,2132.7388385184,1928.4056181804,3.2949113758,0.0230251505,10.8564409742,0.0005301576,3.7762077700,1.3190099796,1.8016602069,-0.3042602539,0.0007359276,0.9999673494,-0.0423959298,small,13,C
3.2933926427,0.0136351394,0.0155873794,0.0001859170,0.0002429664,-30.8471117167,41.6699519390,4769.1837926844,3868.0264966141,3.2934208683,0.0155985394,10.8466210160,0.0002433144,3.9077425459,1.6261787774,1.8456068606,-0.4797363281,0.0002295742,0.9999914297,0.0378204460,medium,44,A
3.2936550763,0.0113830793,0.0180760509,0.0001295745,0.0003267436,-79.9834721951,20.8896036207,8416.9456913169,1766.1717439086,3.2936747466,0.0183121883,10.8482933361,0.0003353362,3.4250923185,1.5384380627,2.0210882900,-0.2165222168,0.0001698326,0.9999940279,-0.1600746837,medium,44,C
3.2948881278,0.0115590121,0.1578882376,0.0001336108,0.0249286956,-30.9149942740,-31.1472391395,4165.0082634375,984.6294244053,3.2949084032,0.1579534480,10.8564213854,0.0249492918,3.8639484848,1.6261787774,1.7139194922,-5.0000000000,0.0001597420,0.9999938464,-0.0287318900,large,174,F
3.3001534294,0.0168447969,0.0230271723,0.0002837472,0.0005302507,-1.2660032015,5.6924926614,518.7287942247,1469.5913484716,3.3001964191,0.0232006583,10.8912964049,0.0005382705,4.2588579974,1.6261787774,1.7578661458,-0.9623718262,0.0002837707,0.9999869736,-0.1220628993,medium,44,D
3.2978438916,0.0160005641,0.0209849776,0.0002560181,0.0004403693,-15.1455081399,18.3544497773,1512.9561450738,1407.8108638533,3.2978827074,0.0212969645,10.8760303515,0.0004535607,3.8639484848,1.6261787774,1.6701254311,-0.5236816406,0.0002606669,0.9999882301,-0.1705406820,large,174,D
3.2957049900,0.0123015948,0.0193604391,0.0001513292,0.0003748266,-27.1153742318,22.5188558314,3596.7271546174,1776.2667040281,3.2957279484,0.0193974941,10.8618227101,0.0003762628,3.8639484848,1.4944914090,1.6701254311,-0.4797363281,0.0001697763,0.9999930339,-0.0617814664,medium,44,F
3.2954575175,0.0116715621,0.0118352667,0.0001362254,0.0001400735,17.5287513165,-8.0053348014,601.5146194172,192.5290839356,3.2954781861,0.0118352669,10.8601764750,0.0001400735,3.7762077700,0.0466933195,3.2058168279,-0.4797363281,0.0001568595,0.9999937282,0.0001447653,medium,44,F
3.2951314136,0.0090465544,0.3790207870,0.0000818401,0.1436567570,-7.3735351662,-12.9887582122,1560.7973796425,167.4078196414,3.2951438319,0.3802188912,10.8579728728,0.1445664053,3.7762077700,1.4506973479,2.0648823511,-5.0000000000,0.0001055433,0.9999962313,-0.0793237169,medium,44,F
3.2717074485,0.0219729813,0.0148110223,0.0004828119,0.0002193664,-0.0112167424,2.1916954252,-1.9998741847,2.8035288368,3.2717812336,0.0382850301,10.7045524402,0.0014657435,3.2935575426,0.0028992584,3.2496108890,-0.0410461426,0.0012832804,0.9999774480,-0.9221376325,small,13,E
3.2947179671,0.0171829252,0.0161579159,0.0002952529,0.0002610782,-49.0629020974,12.7102241000,3935.7252683423,1789.9812186037,3.2947627738,0.0161911719,10.8554617357,0.0002621540,3.7762077700,1.4506973479,1.6701254311,-0.5236816406,0.0003231528,0.9999864006,-0.0640601356,medium,44,F
3.2942489502,0.0111332404,0.0175029081,0.0001239490,0.0003063518,-52.3023765483,23.2424740519,7655.2280684364,2267.5680487634,3.2942677631,0.0175127873,10.8522000948,0.0003066977,3.9077425459,1.5822321238,1.6701254311,-0.5674743652,0.0001570236,0.9999942892,-0.0335842514,large,174,B
3.2712808740,0.0219712329,0.0140399199,0.0004827351,0.0001971193,0.0276126399,2.4077170617,-1.9992375421,3.7971014493,3.2713546569,0.0386180961,10.7017612914,0.0014913573,3.2935575426,0.0028992584,3.2496108890,-0.0410461426,0.0013075233,0.9999774457,-0.9315715439,small,13,E
3.2856406096,0.0187753388,0.0245673062,0.0003525133,0.0006035525,-8.3829817584,4.7572291473,580.2793355517,364.3443615514,3.2856942537,0.0289753018,10.7957867285,0.0008395681,3.9077425459,1.5384380627,1.7578661458,-0.6114196777,0.0005587054,0.9999836734,-0.5302032262,large,174,A
3.2942367456,0.0102850079,0.0187529347,0.0001057814,0.0003516726,-39.1273783795,24.5805032597,6919.1729966477,2118.7831040221,3.2942528011,0.0187707835,10.8521015176,0.0003523423,3.8639484848,1.6261787774,1.6701254311,-0.5674743652,0.0001389965,0.9999951262,-0.0435988533,large,174,F
3.2711942680,0.0219698665,0.0139558758,0.0004826750,0.0001947665,0.0354984276,2.4321709616,-1.9987398616,3.9154555864,3.2712680437,0.0386523874,10.7011946138,0.0014940071,3.2935575426,0.0028992584,3.2496108890,-0.0410461426,0.0013124452,0.9999774474,-0.9325421384,small,13,E
3.2977929202,0.0130987124,0.0064007009,0.0001715763,0.0000409690,2.5632181509,-5.9085515525,5.7103104275,41.6951353394,3.2978189339,0.0067186639,10.8756097206,0.0000451404,3.3373516037,0.0466933195,3.2058168279,-0.0410461426,0.0001764475,0.9999921118,0.3039917372,small,13,F
3.3011525789,0.0234505235,0.0304909526,0.0005499271,0.0009296982,-19.4339409379,39.5096454852,897.1802790400,1902.7499616948,3.3012358710,0.0305094353,10.8981582762,0.0009308256,3.4250923185,1.5822321238,2.2405163732,-0.2165222168,0.0005512555,0.9999747694,0.0348028445,small,13,D
3.2992518618,0.0147572595,0.0051433603,0.0002177767,0.0000264542,2.1831598036,-7.8788512453,2.8330536398,67.2904215461,3.2992848656,0.0056425400,10.8852806246,0.0000318383,3.3373516037,0.0466933195,3.2496108890,-0.0410461426,0.0002183364,0.9999899967,0.4112273837,small,13,F
3.2939803586,0.0157813623,0.0166758992,0.0002490514,0.0002780856,-56.6143544735,30.1017046730,4143.2334128983,2870.7531161593,3.2940181624,0.0167362779,10.8505556539,0.0002801030,3.4690389721,1.6261787774,1.9771416364,-0.0848388672,0.0002852875,0.9999885235,-0.0848663293,medium,44,C
3.2944790550,0.0104154694,0.0176804839,0.0001084820,0.0003125995,-41.9435229303,24.9779250825,6594.5797929751,2471.9409212582,3.2944955192,0.0176819030,10.8537007259,0.0003126497,3.8639484848,1.6261787774,1.6701254311,-0.5674743652,0.0001389628,0.9999950025,-0.0126694877,large,174,B
3.2915412094,0.0183223110,0.0225480085,0.0003357071,0.0005084127,-8.2167575785,3.0848623689,2409.5056190418,743.9762349678,3.2915922045,0.0234542918,10.8345792405,0.0005501038,4.3026520585,1.4506973479,1.8016602069,-1.0063171387,0.0004072582,0.9999845075,-0.2752957030,large,174,E
3.2941414653,0.0105023436,0.0184409326,0.0001102992,0.0003400680,-42.7180188700,19.1421106440,6459.5170738355,1748.5185706774,3.2941582070,0.0184902254,10.8514782927,0.0003418884,3.9077425459,1.5822321238,1.7139194922,-0.5674743652,0.0001446216,0.9999949178,-0.0729702948,large,174,B
3.2707878077,0.0219682421,0.0135520761,0.0004826037,0.0001836588,0.0699877325,2.5524778897,-1.9883307954,4.5151433775,3.2708615817,0.0388120128,10.6985354867,0.0015063723,3.2935575426,0.0028992584,3.2058168279,-0.0410461426,0.0013359558,0.9999774451,-0.9370585740,small,13,E
3.2795442038,0.0246064105,0.0250470381,0.0006054754,0.0006273541,-10.2923384466,7.1685820949,640.3718991844,447.6771310537,3.2796365135,0.0307220691,10.7560156604,0.0009438455,3.9077425459,1.6261787774,1.7578661458,-0.6114196777,0.0010239150,0.9999718537,-0.5790692497,large,174,A
3.2712451503,0.0219707106,0.0140213167,0.0004827121,0.0001965973,0.0308652265,2.4131133167,-1.9990473378,3.8231158793,3.2713189306,0.0386257190,10.7015275458,0.0014919462,3.2935575426,0.0028992584,3.2496108890,-0.0410461426,0.0013095535,0.9999774463,-0.9317873170,small,13,E
3.2942528011,0.0105345318,0.0165889402,0.0001109764,0.0002751929,-41.8015350395,18.2131019072,5971.3501306953,1964.9948401200,3.2942696449,0.0165992064,10.8522124936,0.0002755337,3.9077425459,1.6261787774,1.7139194922,-0.5674743652,0.0001440067,0.9999948869,-0.0351649538,large,174,B
3.2912830130,0.0099031054,0.0175328495,0.0000980715,0.0003074008,-3.8223903853,-1.5107435277,13.8984402656,0.2823460065,3.2912979117,0.0184766153,10.8326419433,0.0003413853,3.3373516037,0.0028992584,3.2496108890,-0.0410461426,0.0001740574,0.9999954733,-0.3155135573,small,13,A
3.2985213364,0.0139129457,0.0048096310,0.0001935701,0.0000231325,2.4191938600,-8.6531591197,3.9371165165,77.6497707254,3.2985506783,0.0053672268,10.8804365770,0.0000288071,3.3373516037,0.0466933195,3.2496108890,-0.0410461426,0.0001957565,0.9999911046,0.4438300080,small,13,F
3.2979312967,0.0131620418,0.0057302308,0.0001732393,0.0000328355,2.6452239596,-6.0199014953,5.1028282139,53.7948696349,3.2979575614,0.0061677553,10.8765240771,0.0000380412,3.3373516037,0.0466933195,3.2496108890,-0.0410461426,0.0001775189,0.9999920361,0.3699225386,small,13,F
3.2957702629,0.0174385529,0.0211050111,0.0003041031,0.0004454215,-31.0031696052,19.4756251739,2640.7205796889,1418.7021699984,3.2958163980,0.0214248554,10.8624057291,0.0004590244,3.8200018311,1.5822321238,1.7139194922,-0.5236816406,0.0003219938,0.9999860019,-0.1721465858,large,174,D
3.2943643962,0.0102735857,0.0220943778,0.0001055466,0.0004881615,-43.7083018742,27.9587262295,4207.3650754564,1870.5218183504,3.2943804154,0.0221982102,10.8529423214,0.0004927605,3.5567796869,1.6261787774,2.2843104343,-0.4797363281,0.0001373066,0.9999951374,-0.0966082279,medium,44,F
3.2925686115,0.0119538874,0.0213904828,0.0001428954,0.0004575528,-40.9558774271,2.7887123693,4215.8779527559,195.9556593920,3.2925903111,0.0235793468,10.8411509569,0.0005559856,3.6884670553,1.0557878353,2.0648823511,-0.3482055664,0.0001981210,0.9999934096,-0.4207636731,medium,44,C
3.2929499311,0.0152764194,0.0249855939,0.0002333690,0.0006242799,-37.1365947112,5.4077998232,4064.0614737462,489.7231178239,3.2929853655,0.0286866920,10.8437526175,0.0008229263,4.0394299142,1.5384380627,1.8456068606,-0.6991577148,0.0002830725,0.9999892394,-0.4913148307,large,174,G
3.2945166188,0.0112477015,0.0162779855,0.0001265108,0.0002649728,-43.5898800987,25.3835447007,6622.5165747937,2507.1232207762,3.2945358189,0.0162780254,10.8539662623,0.0002649741,3.9077425459,1.5822321238,1.6701254311,-0.5674743652,0.0001565783,0.9999941721,0.0022130349,large,174,B
3.2963805048,0.0165227755,0.0125977903,0.0002730021,0.0001587043,-28.3082232958,53.0191222832,2578.2475471965,5790.8071417895,3.2964219139,0.0128192684,10.8663974344,0.0001643336,3.8200018311,1.4506973479,1.6701254311,-0.5236816406,0.0002861029,0.9999874382,0.1850822530,large,174,C
3.2939685368,0.0107261688,0.0170487512,0.0001150507,0.0002906599,-64.9105345312,8.3903427562,8737.2980196884,942.0396494002,3.2939860006,0.0171536936,10.8503437724,0.0002942492,3.8200018311,1.3190099796,1.6701254311,-0.5236816406,0.0001514292,0.9999946983,-0.1104451233,large,174,F
3.2978583731,0.0154495318,0.0214973182,0.0002386880,0.0004621347,-12.7786646347,22.1736957314,1427.9979095726,1549.3988035651,3.2978945612,0.0217481709,10.8761085369,0.0004729829,3.8200018311,1.6261787774,1.6701254311,-0.4797363281,0.0002432746,0.9999890269,-0.1514457527,large,174,D
3.2970652309,0.0182840761,0.0126532715,0.0003343074,0.0001601053,-27.2567080772,50.1723833469,2298.1964115404,6010.3127362362,3.2971159282,0.0129007205,10.8709734440,0.0001664286,3.8639484848,1.5384380627,1.7139194922,-0.5236816406,0.0003429203,0.9999846237,0.1949208482,large,174,C
3.2938504926,0.0121986929,0.0201885934,0.0001488081,0.0004075793,-49.2159059233,35.8290371194,4489.9436960126,2624.4497852566,3.2938730813,0.0202428243,10.8495998759,0.0004097719,3.6007263405,1.6261787774,2.1088290048,-0.3042602539,0.0001866245,0.9999931422,-0.0731495830,medium,44,E
3.2727590087,0.0219418995,0.0140770017,0.0004814470,0.0001981620,-0.1070821533,2.3969885436,-1.9885334124,3.7455540783,3.2728325616,0.0386028457,10.7114329763,0.0014901797,3.2935575426,0.0028992584,3.2496108890,-0.0410461426,0.0012235186,0.9999775262,-0.9311398509,small,13,E
3.2953812184,0.0106322436,0.0134122053,0.0001130446,0.0001798873,14.7480059111,-11.3053900541,538.8367755221,309.8044135499,3.2953983703,0.0134154035,10.8596504191,0.0001799730,3.8200018311,0.0466933195,3.2058168279,-0.4797363281,0.0001343777,0.9999947952,-0.0218341130,medium,44,F
3.2956924354,0.0105824991,0.0138753284,0.0001119893,0.0001925247,5.1269848909,-17.7490294510,59.7406686260,507.2152233817,3.2957094256,0.0138889590,10.8617006180,0.0001929032,3.5129856258,0.0466933195,3.2058168279,-0.4797363281,0.0001305444,0.9999948447,0.0442926936,small,13,C
3.2995825499,0.0166284365,0.0138330776,0.0002765049,0.0001913540,-5.2592135855,54.6518188810,710.2312678699,5405.0546795080,3.2996244496,0.0141024228,10.8875215086,0.0001988783,3.8639484848,1.5384380627,1.6701254311,-0.4797363281,0.0002766792,0.9999873017,0.1945087505,large,174,C
3.2996716197,0.0205674117,0.0260370274,0.0004230184,0.0006779268,-16.2495097690,46.8181814815,731.3611630897,2435.4911143149,3.2997357191,0.0261709025,10.8882558160,0.0006849161,3.4690389721,1.4506973479,2.4159978027,-0.2165222168,0.0004231263,0.9999805744,0.1010181451,small,13,B
3.2953103915,0.0156515918,0.0207037382,0.0002449723,0.0004286448,-45.8657470155,12.7330684289,4244.0366464103,1041.9443236648,3.2953475611,0.0212838255,10.8593155486,0.0004530012,3.8200018311,1.6261787774,1.6701254311,-0.5236816406,0.0002669648,0.9999887206,-0.2318768280,large,174,D
3.2915654220,0.0092759489,0.0173973409,0.0000860432,0.0003026675,-4.1667815700,-1.5429173841,16.6204996268,0.3805940541,3.2915784922,0.0182924532,10.8344889704,0.0003346138,3.3373516037,0.0028992584,3.2496108890,-0.0410461426,0.0001571853,0.9999960292,-0.3089860150,small,13,A
3.2953597206,0.0091486340,0.0114076369,0.0000836975,0.0001301342,3.6486632998,-3.2718482805,21.8392989532,8.9283727970,3.2953724199,0.0114110961,10.8594793859,0.0001302131,3.3373516037,0.0906399731,3.1180761132,-0.0410461426,0.0001052297,0.9999961463,-0.0246209567,medium,44,F
3.2939110977,0.0147862050,0.0180402995,0.0002186319,0.0003254524,-45.9095187783,25.8582624003,4584.1960542532,2161.8114716403,3.2939442848,0.0180532133,10.8500689511,0.0003259185,3.8639484848,1.4944914090,1.7139194922,-0.5236816406,0.0002557066,0.9999899248,-0.0378171315,large,174,F
3.2997915080,0.0171129173,0.0128438743,0.0002928519,0.0001649651,-8.3643767933,67.9247066224,862.2302254527,7788.1034777196,3.2998358820,0.0131209683,10.8889168482,0.0001721598,3.8639484848,1.5384380627,1.7578661458,-0.5236816406,0.0002928954,0.9999865527,0.2044280915,large,174,C
3.2734124757,0.0218971358,0.0147830856,0.0004794846,0.0002185396,-0.1669862091,2.1992802640,-1.9721156060,2.8368336795,3.2734857141,0.0382977067,10.7157087205,0.0014667143,3.2935575426,0.0028992584,3.2496108890,-0.0410461426,0.0011863810,0.9999776268,-0.9224969145,small,13,E
3.2955308062,0.0099972404,0.0191550045,0.0000999448,0.0003669142,-11.5306850111,31.7499696842,1769.9487776549,1948.4547643406,3.2955459699,0.0191678589,10.8606232397,0.0003674068,3.4250923185,1.3190099796,1.8894009217,-0.0848388672,0.0001199185,0.9999953987,-0.0366168767,medium,44,B
3.2805535671,0.0239126349,0.0251700585,0.0005718141,0.0006335318,-8.7480570182,8.6938182679,559.6165811866,564.3645964573,3.2806407180,0.0297636047,10.7626035207,0.0008858722,3.9077425459,1.5822321238,1.8016602069,-0.5674743652,0.0009499779,0.9999734348,-0.5337130160,large,174,A
3.2930525945,0.0171399241,0.0214445929,0.0002937770,0.0004598706,-54.4159934744,15.1017579492,3979.2790337149,977.0006931571,3.2930971997,0.0222807141,10.8444891669,0.0004964302,3.6007263405,1.4944914090,1.8016602069,-0.3042602539,0.0003420434,0.9999864549,-0.2713763161,medium,44,C
3.2912780653,0.0189743010,0.0231963592,0.0003600241,0.0005380711,-1.2267722217,3.2498115031,2154.6622902593,692.7335435635,3.2913327585,0.0242327901,10.8328713272,0.0005872281,4.3026520585,1.4506973479,1.6701254311,-0.9623718262,0.0004360962,0.9999833827,-0.2893273061,large,174,E
3.3004840327,0.0258507865,0.0199984761,0.0006682632,0.0003999390,1.3641088449,10.5939255127,991.1307458984,1684.1557955171,3.3005852683,0.0200200523,10.8938631130,0.0004008025,4.3026520585,1.4506973479,1.6701254311,-0.9623718262,0.0006684975,0.9999693280,-0.0464143946,medium,44,D
3.2700570179,0.0228216242,0.0261368642,0.0005208265,0.0006831357,0.4534157795,41.4969423268,2.6654615019,2381.1779696782,3.2701366527,0.0448373746,10.6937937271,0.0020103902,3.4690389721,1.5384380627,3.0741294595,-0.1287841797,0.0014174087,0.9999756479,-0.8125253631,small,13,E
