Time (ns),Voltage (V)
0.0,-5.0
1048.9970312950977,3.293557542649617
2097.994062590195,3.293557542649617
3146.9910938852927,3.293557542649617
4195.98812518039,3.293557542649617
5244.985156475487,3.337351603747673
6293.982187770585,3.293557542649617
7342.979219065683,3.293557542649617
8391.97625036078,3.337351603747673
9440.973281655875,3.293557542649617
10489.970312950974,3.293557542649617
11538.967344246072,3.337351603747673
12587.96437554117,3.293557542649617
13636.961406836268,3.293557542649617
14685.958438131363,3.293557542649617
15734.955469426464,3.293557542649617
16783.95250072156,3.293557542649617
17832.949532016657,3.337351603747673
18881.946563311754,3.293557542649617
19930.94359460685,3.293557542649617
20979.94062590195,3.337351603747673
22028.93765719705,3.293557542649617
23077.934688492143,3.293557542649617
24126.93171978724,3.337351603747673
25175.92875108234,3.293557542649617
26224.92578237744,3.293557542649617
27273.922813672536,3.293557542649617
28322.919844967637,3.293557542649617
29371.91687626273,3.293557542649617
30420.913907557828,3.293557542649617
31469.910938852925,3.293557542649617
32518.907970148022,3.293557542649617
33567.90500144312,3.337351603747673
34616.90203273822,3.293557542649617
35665.899064033314,3.293557542649617
36714.89609532841,3.293557542649617
37763.89312662351,3.293557542649617
38812.890157918606,3.293557542649617
39861.8871892137,3.293557542649617
40910.8842205088,3.293557542649617
41959.8812518039,3.293557542649617
43008.878283099,3.293557542649617
44057.87531439409,3.293557542649617
45106.87234568919,3.293557542649617
46155.86937698429,3.337351603747673
47204.86640827938,3.293557542649617
48253.86343957448,3.293557542649617
49302.86047086958,3.293557542649617
50351.85750216468,3.293557542649617
51400.85453345978,3.293557542649617
52449.85156475488,3.293557542649617
53498.848596049975,3.293557542649617
54547.84562734507,3.249610889004181
55596.84265864017,3.337351603747673
56645.83968993527,3.293557542649617
57694.83672123037,3.249610889004181
58743.83375252546,3.293557542649617
59792.83078382056,3.293557542649617
60841.827815115656,3.293557542649617
61890.82484641075,3.293557542649617
62939.82187770585,3.293557542649617
63988.81890900095,3.293557542649617
65037.815940296045,3.337351603747673
66086.81297159113,3.293557542649617
67135.81000288624,3.249610889004181
68184.80703418134,3.337351603747673
69233.80406547643,3.293557542649617
70282.80109677154,3.293557542649617
71331.79812806663,3.293557542649617
72380.79515936173,3.293557542649617
73429.79219065682,3.293557542649617
74478.78922195193,3.337351603747673
75527.78625324702,3.293557542649617
76576.78328454212,3.293557542649617
77625.78031583721,3.293557542649617
78674.77734713232,3.293557542649617
79723.7743784274,3.293557542649617
80772.77140972251,3.293557542649617
81821.7684410176,3.293557542649617
82870.7654723127,3.337351603747673
83919.7625036078,3.293557542649617
84968.7595349029,3.293557542649617
86017.75656619799,3.293557542649617
87066.7535974931,3.337351603747673
88115.75062878818,3.293557542649617
89164.74766008329,3.293557542649617
90213.74469137838,3.293557542649617
91262.74172267348,3.293557542649617
92311.73875396856,3.337351603747673
93360.73578526368,3.293557542649617
94409.73281655875,3.293557542649617
95458.72984785389,3.293557542649617
96507.72687914896,3.293557542649617
97556.72391044408,3.293557542649617
98605.72094173916,3.337351603747673
99654.71797303426,3.293557542649617
100703.71500432937,3.249610889004181
101752.71203562446,3.337351603747673
102801.70906691956,3.293557542649617
103850.70609821464,3.249610889004181
104899.70312950975,3.293557542649617
105948.70016080484,3.293557542649617
106997.69719209996,3.293557542649617
108046.69422339504,3.337351603747673
109095.69125469014,3.293557542649617
110144.68828598523,3.293557542649617
111193.68531728034,3.337351603747673
112242.68234857544,3.293557542649617
113291.67937987052,3.293557542649617
114340.67641116562,3.337351603747673
115389.67344246071,3.293557542649617
116438.67047375582,3.293557542649617
117487.66750505092,3.337351603747673
118536.664536346,3.293557542649617
119585.66156764112,3.293557542649617
120634.6585989362,3.337351603747673
121683.65563023133,3.293557542649617
122732.6526615264,3.293557542649617
123781.6496928215,3.337351603747673
124830.6467241166,3.293557542649617
125879.6437554117,3.293557542649617
126928.6407867068,3.337351603747673
127977.6378180019,3.293557542649617
129026.63484929698,3.293557542649617
130075.63188059207,3.337351603747673
131124.62891188718,3.293557542649617
132173.62594318227,3.293557542649617
133222.6229744774,3.293557542649617
134271.62000577248,3.293557542649617
135320.61703706757,3.249610889004181
136369.6140683627,3.293557542649617
137418.61109965778,3.293557542649617
138467.60813095287,3.293557542649617
139516.60516224796,3.337351603747673
140565.60219354308,3.293557542649617
141614.59922483817,3.293557542649617
142663.59625613326,3.293557542649617
143712.59328742835,3.293557542649617
144761.5903187235,3.293557542649617
145810.58735001856,3.293557542649617
146859.58438131365,3.293557542649617
147908.58141260874,3.293557542649617
148957.57844390385,3.337351603747673
150006.57547519894,3.293557542649617
151055.57250649403,3.293557542649617
152104.56953778912,3.293557542649617
153153.56656908424,3.293557542649617
154202.56360037933,3.293557542649617
155251.56063167442,3.293557542649617
156300.5576629695,3.293557542649617
157349.55469426463,3.293557542649617
158398.55172555972,3.337351603747673
159447.5487568548,3.293557542649617
160496.5457881499,3.293557542649617
161545.54281944502,3.293557542649617
162594.5398507401,3.293557542649617
163643.5368820352,3.293557542649617
164692.5339133303,3.293557542649617
165741.5309446254,3.293557542649617
166790.5279759205,3.293557542649617
167839.5250072156,3.337351603747673
168888.5220385107,3.293557542649617
169937.5190698058,3.293557542649617
170986.5161011009,3.293557542649617
172035.51313239598,3.293557542649617
173084.5101636911,3.293557542649617
174133.5071949862,3.293557542649617
175182.50422628128,3.293557542649617
176231.50125757637,3.293557542649617
177280.4982888715,3.293557542649617
178329.49532016658,3.293557542649617
179378.49235146167,3.293557542649617
180427.4893827568,3.293557542649617
181476.48641405188,3.293557542649617
182525.48344534697,3.293557542649617
183574.4804766421,3.293557542649617
184623.47750793715,3.293557542649617
185672.47453923227,3.293557542649617
186721.47157052736,3.293557542649617
187770.46860182245,3.293557542649617
188819.46563311756,3.293557542649617
189868.46266441263,3.293557542649617
190917.45969570772,3.293557542649617
191966.45672700283,3.337351603747673
193015.45375829792,3.293557542649617
194064.45078959304,3.293557542649617
195113.44782088813,3.337351603747673
196162.4448521832,3.293557542649617
197211.4418834783,3.293557542649617
198260.43891477343,3.293557542649617
199309.4359460685,3.293557542649617
200358.4329773636,3.293557542649617
201407.43000865876,3.293557542649617
202456.42703995385,3.293557542649617
203505.4240712489,3.293557542649617
204554.421102544,3.293557542649617
205603.41813383912,3.293557542649617
206652.4151651342,3.293557542649617
207701.4121964293,3.293557542649617
208750.4092277244,3.293557542649617
209799.4062590195,3.293557542649617
210848.4032903146,3.337351603747673
211897.4003216097,3.293557542649617
212946.3973529048,3.293557542649617
213995.3943841999,3.293557542649617
215044.391415495,3.293557542649617
216093.38844679008,3.293557542649617
217142.3854780852,3.293557542649617
218191.3825093803,3.293557542649617
219240.37954067535,3.293557542649617
220289.37657197047,3.337351603747673
221338.3736032656,3.293557542649617
222387.37063456068,3.293557542649617
223436.36766585577,3.337351603747673
224485.3646971509,3.293557542649617
225534.36172844595,3.293557542649617
226583.35875974107,3.293557542649617
227632.35579103616,3.293557542649617
228681.35282233125,3.293557542649617
229730.34985362637,3.293557542649617
230779.34688492143,3.293557542649617
231828.34391621652,3.293557542649617
232877.34094751164,3.337351603747673
233926.33797880675,3.337351603747673
234975.33501010184,3.293557542649617
236024.33204139693,3.337351603747673
237073.329072692,3.337351603747673
238122.32610398717,3.293557542649617
239171.32313528223,3.337351603747673
240220.3201665773,3.293557542649617
241269.3171978724,3.293557542649617
242318.31422916756,3.337351603747673
243367.31126046265,3.293557542649617
244416.3082917577,3.293557542649617
245465.3053230528,3.337351603747673
246514.30235434792,3.293557542649617
247563.299385643,3.293557542649617
248612.2964169381,3.293557542649617
249661.2934482332,3.293557542649617
250710.2904795283,3.293557542649617
251759.2875108234,3.337351603747673
252808.2845421185,3.293557542649617
253857.2815734136,3.293557542649617
254906.2786047087,3.337351603747673
255955.2756360038,3.293557542649617
257004.27266729888,3.293557542649617
258053.269698594,3.337351603747673
259102.2667298891,3.293557542649617
260151.26376118415,3.293557542649617
261200.26079247927,3.337351603747673
262249.2578237744,3.293557542649617
263298.25485506945,3.293557542649617
264347.25188636454,3.293557542649617
265396.2489176597,3.293557542649617
266445.2459489548,3.293557542649617
267494.24298024987,3.337351603747673
268543.24001154496,3.293557542649617
269592.23704284005,3.293557542649617
270641.23407413514,3.337351603747673
271690.2311054302,3.293557542649617
272739.2281367254,3.293557542649617
273788.22516802046,3.337351603747673
274837.22219931555,3.293557542649617
275886.21923061064,3.293557542649617
276935.21626190573,3.337351603747673
277984.2132932008,3.293557542649617
279033.2103244959,3.293557542649617
280082.207355791,3.337351603747673
281131.2043870861,3.293557542649617
282180.20141838124,3.249610889004181
283229.19844967633,3.337351603747673
284278.1954809714,3.293557542649617
285327.1925122665,3.293557542649617
286376.1895435616,3.337351603747673
287425.1865748567,3.293557542649617
288474.1836061518,3.293557542649617
289523.18063744693,3.337351603747673
290572.177668742,3.293557542649617
291621.1747000371,3.293557542649617
292670.1717313322,3.337351603747673
293719.1687626273,3.293557542649617
294768.1657939224,3.293557542649617
295817.16282521747,3.293557542649617
296866.15985651256,3.293557542649617
297915.1568878077,3.249610889004181
298964.1539191028,3.293557542649617
300013.1509503979,3.293557542649617
301062.147981693,3.293557542649617
302111.14501298807,3.293557542649617
303160.1420442832,3.293557542649617
304209.13907557825,3.293557542649617
305258.1361068734,3.293557542649617
306307.1331381685,3.293557542649617
307356.1301694636,3.293557542649617
308405.12720075867,3.337351603747673
309454.12423205376,3.293557542649617
310503.12126334885,3.293557542649617
311552.11829464394,3.293557542649617
312601.115325939,3.293557542649617
313650.1123572342,3.293557542649617
314699.10938852926,3.293557542649617
315748.10641982435,3.293557542649617
316797.10345111944,3.293557542649617
317846.10048241453,3.337351603747673
318895.0975137096,3.293557542649617
319944.0945450047,3.293557542649617
